Date of Download: 2023-07-08_15:56:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:84668,84527,84308  Trial List:6104,5988,5656,5839  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain test weight - g/l|CO_321:0001210,Grain yield - kg/ha|CO_321:0001218,Plant height - cm|CO_321:0001301,notes
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",226243,TX1112_105,,plot,977680,YldQtl-Val_2014_Mead_TX1112_105_2362,2,17,2362,17,12,test,,103,11903,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",226243,TX1112_105,,plot,977427,YldQtl-Val_2014_Mead_TX1112_105_3110,1,21,3110,21,10,test,,39,11903,70,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230387,TX1112_108,,plot,977652,YldQtl-Val_2014_Mead_TX1112_108_2355,2,16,2355,16,15,test,,116,11836,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230387,TX1112_108,,plot,977415,YldQtl-Val_2014_Mead_TX1112_108_3106,1,21,3106,21,6,test,,51,11836,76,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230685,TX1112_111,,plot,977581,YldQtl-Val_2014_Mead_TX1112_111_2359,2,16,2359,16,19,test,,,12038,86,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",220508,TX1112_112,,plot,977648,YldQtl-Val_2014_Mead_TX1112_112_2366,2,17,2366,17,16,test,,116,11903,82,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",220508,TX1112_112,,plot,977555,YldQtl-Val_2014_Mead_TX1112_112_3105,1,21,3105,21,5,test,,26,11903,70,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",231772,TX1112_11,,plot,977567,YldQtl-Val_2014_Mead_TX1112_11_2354,2,16,2354,16,14,test,,103,12038,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",219455,TX1112_113,,plot,977675,YldQtl-Val_2014_Mead_TX1112_113_2370,2,17,2370,17,20,test,,116,11702,78,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",219455,TX1112_113,,plot,977540,YldQtl-Val_2014_Mead_TX1112_113_3118,1,22,3118,22,8,test,,103,11702,65,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",226904,TX1112_115,,plot,977363,YldQtl-Val_2014_Mead_TX1112_115_2363,2,17,2363,17,13,test,,103,11971,82,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",226904,TX1112_115,,plot,977455,YldQtl-Val_2014_Mead_TX1112_115_3108,1,21,3108,21,8,test,,39,12172,72,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",237668,TX1112_119,,plot,977717,YldQtl-Val_2014_Mead_TX1112_119_2365,2,17,2365,17,15,test,,103,11903,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",237668,TX1112_119,,plot,977437,YldQtl-Val_2014_Mead_TX1112_119_3102,1,21,3102,21,2,test,,39,11903,78,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230431,TX1112_122,,plot,977310,YldQtl-Val_2014_Mead_TX1112_122_2369,2,17,2369,17,19,test,,116,12038,86,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230431,TX1112_122,,plot,977447,YldQtl-Val_2014_Mead_TX1112_122_3116,1,22,3116,22,6,test,,39,12038,72,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",236682,TX1112_123,,plot,977486,YldQtl-Val_2014_Mead_TX1112_123_2352,2,16,2352,16,12,test,,116,11702,86,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",236682,TX1112_123,,plot,977517,YldQtl-Val_2014_Mead_TX1112_123_3103,1,21,3103,21,3,test,,77,11769,77,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",233875,TX1112_124,,plot,977582,YldQtl-Val_2014_Mead_TX1112_124_2356,2,16,2356,16,16,test,,116,11836,78,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",233875,TX1112_124,,plot,977413,YldQtl-Val_2014_Mead_TX1112_124_3109,1,21,3109,21,9,test,,39,11769,70,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",234609,TX1112_46,,plot,977523,YldQtl-Val_2014_Mead_TX1112_46_2360,2,16,2360,16,20,test,,,12038,73,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",234609,TX1112_46,,plot,977691,YldQtl-Val_2014_Mead_TX1112_46_3115,1,22,3115,22,5,test,,39,11971,63,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",226242,TX1112_48,,plot,977430,YldQtl-Val_2014_Mead_TX1112_48_2358,2,16,2358,16,18,test,,103,11769,74,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",226242,TX1112_48,,plot,977722,YldQtl-Val_2014_Mead_TX1112_48_3112,1,22,3112,22,2,test,,39,11702,72,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",224639,TX1112_52,,plot,977408,YldQtl-Val_2014_Mead_TX1112_52_2351,2,16,2351,16,11,test,,39,12038,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",224639,TX1112_52,,plot,977343,YldQtl-Val_2014_Mead_TX1112_52_3113,1,22,3113,22,3,test,,39,12038,77,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",235124,TX1112_63,,plot,977720,YldQtl-Val_2014_Mead_TX1112_63_2361,2,17,2361,17,11,test,,51,12105,72,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",235124,TX1112_63,,plot,977417,YldQtl-Val_2014_Mead_TX1112_63_3114,1,22,3114,22,4,test,,51,12240,70,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230673,TX1112_65,,plot,977602,YldQtl-Val_2014_Mead_TX1112_65_2367,2,17,2367,17,17,test,,103,12038,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230673,TX1112_65,,plot,977541,YldQtl-Val_2014_Mead_TX1112_65_3119,1,22,3119,22,9,test,,64,12172,76,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",235501,TX1112_67,,plot,977306,YldQtl-Val_2014_Mead_TX1112_67_2357,2,16,2357,16,17,test,,103,12038,84,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",235501,TX1112_67,,plot,977724,YldQtl-Val_2014_Mead_TX1112_67_3104,1,21,3104,21,4,test,,64,12038,75,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229992,TX1112_69,,plot,977681,YldQtl-Val_2014_Mead_TX1112_69_2353,2,16,2353,16,13,test,,51,11971,88,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",229992,TX1112_69,,plot,977326,YldQtl-Val_2014_Mead_TX1112_69_3120,1,22,3120,22,10,test,,39,12038,80,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230945,TX1112_87,,plot,977615,YldQtl-Val_2014_Mead_TX1112_87_2368,2,17,2368,17,18,test,,,12038,70,
2014,349,University of Nebraska,Steve Baenziger,5656,YldQtl-Val_2014_Mead,"Yield QTL Validation, Yield QTL Validation, Planting error in 1st pass resulted in uncertainty of plot assignments.  Data discarded.",CRD,,,,no,no,2013-September-25,,117,"Ithaca, NE",230945,TX1112_87,,plot,977341,YldQtl-Val_2014_Mead_TX1112_87_3107,1,21,3107,21,7,test,,39,12038,68,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",222467,11_26,,plot,1003719,YldQtl-Val_2014_Sidney_11_26_2158,1,16,2158,16,8,test,,842,4613,78,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",222467,11_26,,plot,1003725,YldQtl-Val_2014_Sidney_11_26_2300,2,10,2300,10,20,test,,806,4365,84,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",221091,11_73,,plot,1003632,YldQtl-Val_2014_Sidney_11_73_2157,1,16,2157,16,7,test,,842,4069,82,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",221091,11_73,,plot,1003661,YldQtl-Val_2014_Sidney_11_73_2299,2,10,2299,10,19,test,,776,4667,88,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",219436,13_13,,plot,1003711,YldQtl-Val_2014_Sidney_13_13_2101,1,11,2101,11,1,test,,839,5111,78,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",219436,13_13,,plot,1003529,YldQtl-Val_2014_Sidney_13_13_2202,2,1,2202,1,12,test,,752,3006,74,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",220888,13_59,,plot,1003655,YldQtl-Val_2014_Sidney_13_59_2102,1,11,2102,11,2,test,,830,5252,80,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",220888,13_59,,plot,1003295,YldQtl-Val_2014_Sidney_13_59_2201,2,1,2201,1,11,test,,784,3699,80,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",219890,14_10,,plot,1003385,YldQtl-Val_2014_Sidney_14_10_2058,1,6,2058,6,8,test,,773,4022,68,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",219890,14_10,,plot,1003446,YldQtl-Val_2014_Sidney_14_10_2336,2,14,2336,14,16,test,,813,4842,80,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",226856,14_2,,plot,1003581,YldQtl-Val_2014_Sidney_14_2_2059,1,6,2059,6,9,test,,813,4365,76,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",224303,14_22,,plot,1003643,YldQtl-Val_2014_Sidney_14_22_2051,1,6,2051,6,1,test,,750,4943,79,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",224303,14_22,,plot,1003698,YldQtl-Val_2014_Sidney_14_22_2340,2,14,2340,14,20,test,,773,3961,78,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",226856,14_2,,plot,1003625,YldQtl-Val_2014_Sidney_14_2_2337,2,14,2337,14,17,test,,813,4512,82,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",232511,14_23,,plot,1003457,YldQtl-Val_2014_Sidney_14_23_2053,1,6,2053,6,3,test,,828,5467,80,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",232511,14_23,,plot,1003464,YldQtl-Val_2014_Sidney_14_23_2338,2,14,2338,14,18,test,,773,5151,80,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",231862,14_31,,plot,1003425,YldQtl-Val_2014_Sidney_14_31_2056,1,6,2056,6,6,test,,812,4358,66,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",231862,14_31,,plot,1003706,YldQtl-Val_2014_Sidney_14_31_2331,2,14,2331,14,11,test,,808,4008,83,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",219946,14_65,,plot,1003373,YldQtl-Val_2014_Sidney_14_65_2054,1,6,2054,6,4,test,,808,5360,80,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",219946,14_65,,plot,1003303,YldQtl-Val_2014_Sidney_14_65_2335,2,14,2335,14,15,test,,813,4573,86,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",231269,14_66,,plot,1003337,YldQtl-Val_2014_Sidney_14_66_2052,1,6,2052,6,2,test,,822,4237,78,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",231269,14_66,,plot,1003318,YldQtl-Val_2014_Sidney_14_66_2333,2,14,2333,14,13,test,,806,2912,82,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",224938,14_71,,plot,1003707,YldQtl-Val_2014_Sidney_14_71_2060,1,6,2060,6,10,test,,797,4270,76,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",224938,14_71,,plot,1003380,YldQtl-Val_2014_Sidney_14_71_2339,2,14,2339,14,19,test,,803,4788,81,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",227538,14_83,,plot,1003630,YldQtl-Val_2014_Sidney_14_83_2057,1,6,2057,6,7,test,,806,4472,74,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",227538,14_83,,plot,1003570,YldQtl-Val_2014_Sidney_14_83_2332,2,14,2332,14,12,test,,838,5084,85,
