studyName,observationUnitName,germplasmName,observationVariableName,value,plotNumber
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_108_3102,TX1112_108,Plant height - cm|CO_321:0001301,80,3102
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_11_3103,TX1112_11,Grain yield - kg/ha|CO_321:0001218,3188,3103
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_11_3103,TX1112_11,Plant height - cm|CO_321:0001301,74,3103
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_122_3104,TX1112_122,Grain yield - kg/ha|CO_321:0001218,3221,3104
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_122_3104,TX1112_122,Plant height - cm|CO_321:0001301,80,3104
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_87_3105,TX1112_87,Grain yield - kg/ha|CO_321:0001218,3356,3105
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_87_3105,TX1112_87,Plant height - cm|CO_321:0001301,74,3105
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_65_3106,TX1112_65,Grain yield - kg/ha|CO_321:0001218,3383,3106
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_65_3106,TX1112_65,Plant height - cm|CO_321:0001301,82,3106
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_48_3107,TX1112_48,Grain yield - kg/ha|CO_321:0001218,3995,3107
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_48_3107,TX1112_48,Plant height - cm|CO_321:0001301,82,3107
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_52_3108,TX1112_52,Grain yield - kg/ha|CO_321:0001218,3833,3108
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_52_3108,TX1112_52,Plant height - cm|CO_321:0001301,76,3108
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_46_3109,TX1112_46,Grain yield - kg/ha|CO_321:0001218,3161,3109
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_46_3109,TX1112_46,Plant height - cm|CO_321:0001301,70,3109
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_111_3110,TX1112_111,Grain yield - kg/ha|CO_321:0001218,3188,3110
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_111_3110,TX1112_111,Plant height - cm|CO_321:0001301,84,3110
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_119_3111,TX1112_119,Grain yield - kg/ha|CO_321:0001218,3201,3111
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_119_3111,TX1112_119,Plant height - cm|CO_321:0001301,82,3111
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_115_3112,TX1112_115,Grain yield - kg/ha|CO_321:0001218,3537,3112
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_115_3112,TX1112_115,Plant height - cm|CO_321:0001301,80,3112
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_69_3113,TX1112_69,Grain yield - kg/ha|CO_321:0001218,3073,3113
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_69_3113,TX1112_69,Plant height - cm|CO_321:0001301,84,3113
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_63_3114,TX1112_63,Grain yield - kg/ha|CO_321:0001218,3497,3114
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_63_3114,TX1112_63,Plant height - cm|CO_321:0001301,76,3114
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_123_3115,TX1112_123,Grain yield - kg/ha|CO_321:0001218,3389,3115
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_123_3115,TX1112_123,Plant height - cm|CO_321:0001301,82,3115
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_113_3116,TX1112_113,Grain yield - kg/ha|CO_321:0001218,3510,3116
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_113_3116,TX1112_113,Plant height - cm|CO_321:0001301,74,3116
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_67_3117,TX1112_67,Grain yield - kg/ha|CO_321:0001218,3228,3117
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_67_3117,TX1112_67,Plant height - cm|CO_321:0001301,88,3117
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_10_3118,TX1112_10,Grain yield - kg/ha|CO_321:0001218,3652,3118
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_10_3118,TX1112_10,Plant height - cm|CO_321:0001301,74,3118
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_112_3119,TX1112_112,Grain yield - kg/ha|CO_321:0001218,3073,3119
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_112_3119,TX1112_112,Plant height - cm|CO_321:0001301,80,3119
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_124_3120,TX1112_124,Grain yield - kg/ha|CO_321:0001218,3363,3120
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_TX1112_124_3120,TX1112_124,Plant height - cm|CO_321:0001301,70,3120
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT110_3201,CT110,Grain yield - kg/ha|CO_321:0001218,1688,3201
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT110_3201,CT110,Plant height - cm|CO_321:0001301,70,3201
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT237_3202,CT237,Grain yield - kg/ha|CO_321:0001218,2455,3202
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT237_3202,CT237,Plant height - cm|CO_321:0001301,66,3202
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT185_3203,CT185,Grain yield - kg/ha|CO_321:0001218,2979,3203
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT185_3203,CT185,Plant height - cm|CO_321:0001301,74,3203
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT194_3204,CT194,Grain yield - kg/ha|CO_321:0001218,3329,3204
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT194_3204,CT194,Plant height - cm|CO_321:0001301,74,3204
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT135_3205,CT135,Grain yield - kg/ha|CO_321:0001218,2354,3205
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT135_3205,CT135,Plant height - cm|CO_321:0001301,70,3205
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT64_3206,CT64,Grain yield - kg/ha|CO_321:0001218,1917,3206
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT64_3206,CT64,Plant height - cm|CO_321:0001301,70,3206
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT224_3207,CT224,Grain yield - kg/ha|CO_321:0001218,1681,3207
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT224_3207,CT224,Plant height - cm|CO_321:0001301,75,3207
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT69_3208,CT69,Grain yield - kg/ha|CO_321:0001218,3107,3208
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT69_3208,CT69,Plant height - cm|CO_321:0001301,86,3208
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT199_3209,CT199,Grain yield - kg/ha|CO_321:0001218,2085,3209
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT199_3209,CT199,Plant height - cm|CO_321:0001301,80,3209
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT30_3210,CT30,Grain yield - kg/ha|CO_321:0001218,1392,3210
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT30_3210,CT30,Plant height - cm|CO_321:0001301,68,3210
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT103_3211,CT103,Grain yield - kg/ha|CO_321:0001218,2818,3211
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT103_3211,CT103,Plant height - cm|CO_321:0001301,66,3211
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT111_3212,CT111,Grain yield - kg/ha|CO_321:0001218,2952,3212
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT111_3212,CT111,Plant height - cm|CO_321:0001301,74,3212
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT112_3213,CT112,Grain yield - kg/ha|CO_321:0001218,1816,3213
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT112_3213,CT112,Plant height - cm|CO_321:0001301,76,3213
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT154_3214,CT154,Grain yield - kg/ha|CO_321:0001218,1722,3214
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT154_3214,CT154,Plant height - cm|CO_321:0001301,68,3214
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT125_3215,CT125,Grain yield - kg/ha|CO_321:0001218,2589,3215
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT125_3215,CT125,Plant height - cm|CO_321:0001301,80,3215
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT38_3216,CT38,Grain yield - kg/ha|CO_321:0001218,2784,3216
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT38_3216,CT38,Plant height - cm|CO_321:0001301,86,3216
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT213_3217,CT213,Grain yield - kg/ha|CO_321:0001218,3235,3217
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT213_3217,CT213,Plant height - cm|CO_321:0001301,80,3217
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT95_3218,CT95,Grain yield - kg/ha|CO_321:0001218,3241,3218
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT95_3218,CT95,Plant height - cm|CO_321:0001301,75,3218
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT115_3219,CT115,Grain yield - kg/ha|CO_321:0001218,2112,3219
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT115_3219,CT115,Plant height - cm|CO_321:0001301,72,3219
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT163_3220,CT163,Grain yield - kg/ha|CO_321:0001218,1735,3220
YldQtl-Val_2014_ClayCenter,YldQtl-Val_2014_ClayCenter_CT163_3220,CT163,Plant height - cm|CO_321:0001301,68,3220
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1665_2001,CO11D1665,Grain yield - kg/ha|CO_321:0001218,3477,2001
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1665_2001,CO11D1665,Plant height - cm|CO_321:0001301,76,2001
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1665_2001,CO11D1665,Grain test weight - g/l|CO_321:0001210,790,2001
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1657_2002,CO11D1657,Grain yield - kg/ha|CO_321:0001218,4028,2002
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1657_2002,CO11D1657,Plant height - cm|CO_321:0001301,80,2002
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1657_2002,CO11D1657,Grain test weight - g/l|CO_321:0001210,741,2002
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1656_2003,CO11D1656,Grain yield - kg/ha|CO_321:0001218,3719,2003
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1656_2003,CO11D1656,Plant height - cm|CO_321:0001301,70,2003
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1656_2003,CO11D1656,Grain test weight - g/l|CO_321:0001210,779,2003
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1654_2004,CO11D1654,Grain yield - kg/ha|CO_321:0001218,4835,2004
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1654_2004,CO11D1654,Plant height - cm|CO_321:0001301,82,2004
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1654_2004,CO11D1654,Grain test weight - g/l|CO_321:0001210,778,2004
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN23_2005,GOODSYN23,Grain yield - kg/ha|CO_321:0001218,4613,2005
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN23_2005,GOODSYN23,Plant height - cm|CO_321:0001301,100,2005
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN23_2005,GOODSYN23,Grain test weight - g/l|CO_321:0001210,780,2005
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN28_2006,GOODSYN28,Grain yield - kg/ha|CO_321:0001218,3948,2006
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN28_2006,GOODSYN28,Plant height - cm|CO_321:0001301,96,2006
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN28_2006,GOODSYN28,Grain test weight - g/l|CO_321:0001210,803,2006
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13628_2007,NE13628,Grain yield - kg/ha|CO_321:0001218,4096,2007
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13628_2007,NE13628,Plant height - cm|CO_321:0001301,80,2007
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13628_2007,NE13628,Grain test weight - g/l|CO_321:0001210,781,2007
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13449_2008,NE13449,Grain yield - kg/ha|CO_321:0001218,4660,2008
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13449_2008,NE13449,Plant height - cm|CO_321:0001301,74,2008
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13449_2008,NE13449,Grain test weight - g/l|CO_321:0001210,759,2008
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_11_26_2009,11_26,Grain yield - kg/ha|CO_321:0001218,4398,2009
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_11_26_2009,11_26,Plant height - cm|CO_321:0001301,84,2009
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_11_26_2009,11_26,Grain test weight - g/l|CO_321:0001210,811,2009
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_11_73_2010,11_73,Grain yield - kg/ha|CO_321:0001218,4452,2010
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_11_73_2010,11_73,Plant height - cm|CO_321:0001301,86,2010
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_11_73_2010,11_73,Grain test weight - g/l|CO_321:0001210,803,2010
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1312_2011,CO11D1312,Grain yield - kg/ha|CO_321:0001218,3746,2011
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1312_2011,CO11D1312,Plant height - cm|CO_321:0001301,88,2011
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1312_2011,CO11D1312,Grain test weight - g/l|CO_321:0001210,796,2011
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1287_2012,CO11D1287,Grain yield - kg/ha|CO_321:0001218,4560,2012
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1287_2012,CO11D1287,Plant height - cm|CO_321:0001301,84,2012
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1287_2012,CO11D1287,Grain test weight - g/l|CO_321:0001210,801,2012
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1298_2013,CO11D1298,Grain yield - kg/ha|CO_321:0001218,3901,2013
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1298_2013,CO11D1298,Plant height - cm|CO_321:0001301,86,2013
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1298_2013,CO11D1298,Grain test weight - g/l|CO_321:0001210,794,2013
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1302W_2014,CO11D1302W,Grain yield - kg/ha|CO_321:0001218,4741,2014
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1302W_2014,CO11D1302W,Plant height - cm|CO_321:0001301,80,2014
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1302W_2014,CO11D1302W,Grain test weight - g/l|CO_321:0001210,805,2014
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1397_2015,CO11D1397,Grain yield - kg/ha|CO_321:0001218,4694,2015
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1397_2015,CO11D1397,Plant height - cm|CO_321:0001301,76,2015
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1397_2015,CO11D1397,Grain test weight - g/l|CO_321:0001210,770,2015
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1380_2016,CO11D1380,Grain yield - kg/ha|CO_321:0001218,4533,2016
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1380_2016,CO11D1380,Plant height - cm|CO_321:0001301,86,2016
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1380_2016,CO11D1380,Grain test weight - g/l|CO_321:0001210,787,2016
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1371_2017,CO11D1371,Grain yield - kg/ha|CO_321:0001218,5393,2017
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1371_2017,CO11D1371,Plant height - cm|CO_321:0001301,90,2017
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1371_2017,CO11D1371,Grain test weight - g/l|CO_321:0001210,812,2017
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1353_2018,CO11D1353,Grain yield - kg/ha|CO_321:0001218,4728,2018
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1353_2018,CO11D1353,Plant height - cm|CO_321:0001301,91,2018
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1353_2018,CO11D1353,Grain test weight - g/l|CO_321:0001210,792,2018
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN88_2019,GOODSYN88,Grain yield - kg/ha|CO_321:0001218,4311,2019
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN88_2019,GOODSYN88,Plant height - cm|CO_321:0001301,105,2019
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN88_2019,GOODSYN88,Grain test weight - g/l|CO_321:0001210,805,2019
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN82_2020,GOODSYN82,Grain yield - kg/ha|CO_321:0001218,4122,2020
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN82_2020,GOODSYN82,Plant height - cm|CO_321:0001301,102,2020
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_GOODSYN82_2020,GOODSYN82,Grain test weight - g/l|CO_321:0001210,801,2020
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1686_2021,CO11D1686,Grain yield - kg/ha|CO_321:0001218,2690,2021
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1686_2021,CO11D1686,Plant height - cm|CO_321:0001301,84,2021
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1686_2021,CO11D1686,Grain test weight - g/l|CO_321:0001210,764,2021
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1731_2022,CO11D1731,Grain yield - kg/ha|CO_321:0001218,3329,2022
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1731_2022,CO11D1731,Plant height - cm|CO_321:0001301,80,2022
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1731_2022,CO11D1731,Grain test weight - g/l|CO_321:0001210,794,2022
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1746_2023,CO11D1746,Grain yield - kg/ha|CO_321:0001218,4734,2023
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1746_2023,CO11D1746,Plant height - cm|CO_321:0001301,86,2023
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1746_2023,CO11D1746,Grain test weight - g/l|CO_321:0001210,787,2023
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1715_2024,CO11D1715,Grain yield - kg/ha|CO_321:0001218,4479,2024
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1715_2024,CO11D1715,Plant height - cm|CO_321:0001301,84,2024
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1715_2024,CO11D1715,Grain test weight - g/l|CO_321:0001210,793,2024
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1316W_2025,CO11D1316W,Grain yield - kg/ha|CO_321:0001218,4230,2025
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1316W_2025,CO11D1316W,Plant height - cm|CO_321:0001301,88,2025
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1316W_2025,CO11D1316W,Grain test weight - g/l|CO_321:0001210,766,2025
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1315W_2026,CO11D1315W,Grain yield - kg/ha|CO_321:0001218,4728,2026
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1315W_2026,CO11D1315W,Plant height - cm|CO_321:0001301,90,2026
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1315W_2026,CO11D1315W,Grain test weight - g/l|CO_321:0001210,763,2026
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1322_2027,CO11D1322,Grain yield - kg/ha|CO_321:0001218,4573,2027
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1322_2027,CO11D1322,Plant height - cm|CO_321:0001301,90,2027
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1322_2027,CO11D1322,Grain test weight - g/l|CO_321:0001210,767,2027
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1341_2028,CO11D1341,Grain yield - kg/ha|CO_321:0001218,5326,2028
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1341_2028,CO11D1341,Plant height - cm|CO_321:0001301,90,2028
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1341_2028,CO11D1341,Grain test weight - g/l|CO_321:0001210,806,2028
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13589_2029,NE13589,Grain yield - kg/ha|CO_321:0001218,5017,2029
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13589_2029,NE13589,Plant height - cm|CO_321:0001301,94,2029
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13589_2029,NE13589,Grain test weight - g/l|CO_321:0001210,788,2029
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13700_2030,NE13700,Grain yield - kg/ha|CO_321:0001218,4284,2030
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13700_2030,NE13700,Plant height - cm|CO_321:0001301,98,2030
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_NE13700_2030,NE13700,Grain test weight - g/l|CO_321:0001210,773,2030
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1758W_2031,CO11D1758W,Grain yield - kg/ha|CO_321:0001218,2791,2031
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1758W_2031,CO11D1758W,Plant height - cm|CO_321:0001301,82,2031
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1758W_2031,CO11D1758W,Grain test weight - g/l|CO_321:0001210,796,2031
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1799_2032,CO11D1799,Grain yield - kg/ha|CO_321:0001218,4512,2032
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1799_2032,CO11D1799,Plant height - cm|CO_321:0001301,85,2032
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1799_2032,CO11D1799,Grain test weight - g/l|CO_321:0001210,760,2032
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1789_2033,CO11D1789,Grain yield - kg/ha|CO_321:0001218,3551,2033
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1789_2033,CO11D1789,Plant height - cm|CO_321:0001301,86,2033
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1789_2033,CO11D1789,Grain test weight - g/l|CO_321:0001210,738,2033
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1767_2034,CO11D1767,Grain yield - kg/ha|CO_321:0001218,4701,2034
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1767_2034,CO11D1767,Plant height - cm|CO_321:0001301,80,2034
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_CO11D1767_2034,CO11D1767,Grain test weight - g/l|CO_321:0001210,746,2034
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_15_18_2035,15_18,Grain yield - kg/ha|CO_321:0001218,4210,2035
YldQtl-Val_2014_Lincoln,YldQtl-Val_2014_Lincoln_15_18_2035,15_18,Plant height - cm|CO_321:0001301,86,2035
